href|lat|lon|lines|station|distance|google|time|apttype|area|borough|price|price2|bedrooms|listed|updated|avail|building|feet|amenslist|laundry|unitlaundry|gym|dishwasher|offers|nofee
http://www.nakedapartments.com/apartment/1-Bedroom-West-44TH-ST-New-York-NY-10036-uDpB8x2|40.759836|-73.9925279|C,E,A|42 St - Port Authority Bus Terminal|0.26|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9925279!2d40.759836!1m3!2m2!1d-73.9925279!2d40.759836!3e3|14|1br|Clinton|Manhattan|2250|2250|1|19 days|18 days|Immediately|||Elevator,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Newtown-AVE-Queens-NY-11102-nOvARii|40.770947|-73.924704|N,Q|30 Av|0.36|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.924704!2d40.770947!1m3!2m2!1d-73.924704!2d40.770947!3e3|25|1br|Astoria|Queens|1675|1675|1|10 days|10 days|Immediately|Pre War|600|Laundry Room,On-site super,Outdoor Space|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Crescent-ST-Queens-NY-11101-3NG5hZaH|40.7510313|-73.9402277|7,N,Q|Queensboro Plaza|0.03|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9402277!2d40.7510313!1m3!2m2!1d-73.9402277!2d40.7510313!3e3|15|1br|Long Island City|Queens|2295|2295|1|15 days|About 1 hour|Immediately|||Balcony,Dishwasher,Doorman,Elevator,Garage,Gym,Laundry Room,Outdoor Space,Outdoor Space,Outdoor Space,Storage Room,Terrace|x||x|x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-77TH-ST-New-York-NY-10075-JwjjFQK|40.7714926|-73.9549108|4,6,5|77 St|0.37|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9549108!2d40.7714926!1m3!2m2!1d-73.9549108!2d40.7714926!3e3|22|1br|Upper East Side|Manhattan|2150|2150|1|14 days|14 days|Immediately|Pre War||Dishwasher,Elevator,Fireplace,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-78TH-ST-New-York-NY-10075-IPQJGpZ|40.7731389|-73.9563682|4,6,5|77 St|0.24|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9563682!2d40.7731389!1m3!2m2!1d-73.9563682!2d40.7731389!3e3|21|1br|Upper East Side|Manhattan|2195|2195|1|17 days|17 days|Immediately|||Dishwasher,Fireplace,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Queens-BLVD-Queens-NY-11377-18PLeOQX2|40.7425511|-73.9127046|7|52 St|0.11|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9127046!2d40.7425511!1m3!2m2!1d-73.9127046!2d40.7425511!3e3|27|1br|Sunnyside|Queens|1800|1800|1|3 days|3 days|Immediately|Luxury Highrise|650|Dishwasher,Doorman,Elevator,Gym,Laundry Room,Outdoor Space,Parking|x||x|x||
http://www.nakedapartments.com/apartment/1-Bedroom-24TH-AVE-Queens-NY-11105-4fhQofpV|40.7736039|-73.9170699|N,Q|Astoria Blvd|0.24|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9170699!2d40.7736039!1m3!2m2!1d-73.9170699!2d40.7736039!3e3|31|1br|Ditmars Steinway|Queens|2175|2175|1|17 days|About 1 hour|Immediately|||Balcony,Dishwasher,Doorman,Elevator,Garage,Gym,Laundry Room,Terrace|x||x|x||
http://www.nakedapartments.com/apartment/1-Bedroom-41ST-AVE-Queens-NY-11373-778UfOKo|40.7459287|-73.884115|7|82 St - Jackson Hts|0.12|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.884115!2d40.7459287!1m3!2m2!1d-73.884115!2d40.7459287!3e3|22|1br|Sunnyside|Queens|2100|2100|1|26 days|26 days|Immediately|Elevator/Laundry Building||Elevator,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-77TH-ST-New-York-NY-10075-6PZsn7DY|40.7720703|-73.956168|4,6,5|77 St|0.28|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.956168!2d40.7720703!1m3!2m2!1d-73.956168!2d40.7720703!3e3|20|1br|Upper East Side|Manhattan|2195|2195|1|16 days|16 days|Immediately|Elevator/Laundry Building||Dishwasher,Elevator,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-45TH-ST-New-York-NY-10017-Dn287zA|40.752978|-73.974314|7|Grand Central - 42 St|0.16|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.974314!2d40.752978!1m3!2m2!1d-73.974314!2d40.752978!3e3|13|1br|Midtown Center|Manhattan|2250|2250|1|18 days|18 days|Immediately|||Elevator,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-47TH-ST-Queens-NY-11103-p3LlpvJ|40.7561279|-73.913279|R,E,M|46 St|0.01|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.913279!2d40.7561279!1m3!2m2!1d-73.913279!2d40.7561279!3e3|23|1br|Astoria|Queens|1900|1900|1|6 days|4 days|Immediately|Elevator/Laundry Building||Elevator,Laundry Room,On-site super|x|||x|Low fee: 8.33%|
http://www.nakedapartments.com/apartment/1-Bedroom-Crescent-ST-Queens-NY-11101-nzd0pLa|40.751312|-73.9400714|7,N,Q|Queensboro Plaza|0.05|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9400714!2d40.751312!1m3!2m2!1d-73.9400714!2d40.751312!3e3|15|1br|Long Island City|Queens|2290|2290|1|16 days|About 1 hour|Immediately|||Balcony,Dishwasher,Doorman,Elevator,Garage,Gym,Laundry Room,Outdoor Space,Outdoor Space,Outdoor Space,Storage Room,Terrace|x||x|x||
http://www.nakedapartments.com/apartment/1-Bedroom-47TH-AVE-Queens-NY-11104-HPHTt4y|40.7414841|-73.9219676|7|40 St|0.21|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9219676!2d40.7414841!1m3!2m2!1d-73.9219676!2d40.7414841!3e3|27|1br|Sunnyside|Queens|2000|2000|1|28 days|28 days|Immediately|Elevator/Laundry Building||Elevator,Laundry Room,On-site super,Outdoor Space,Parking,Storage Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-85TH-ST-New-York-NY-10028-NrChlRv|40.777169|-73.95158|4,6,5|86 St|0.32|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.95158!2d40.777169!1m3!2m2!1d-73.95158!2d40.777169!3e3|19|1br|Upper East Side|Manhattan|1950|1950|1|19 days|4 days|Apr. 01, 2014|||Laundry Room,On-site super|x|||x|Low fee: 7.0%|
http://www.nakedapartments.com/apartment/1-Bedroom-East-62ND-ST-New-York-NY-10065-GT130PC|40.7643682|-73.9676335|F|Lexington Av/63 St|0.11|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9676335!2d40.7643682!1m3!2m2!1d-73.9676335!2d40.7643682!3e3|6|1br|Upper East Side|Manhattan|2295|2295|1|22 days|22 days|Immediately|||Elevator,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Queens-BLVD-Queens-NY-11377-s3UdCq4|40.7428098|-73.9137573|7|52 St|0.12|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9137573!2d40.7428098!1m3!2m2!1d-73.9137573!2d40.7428098!3e3|26|1br|Woodside|Queens|1825|1825|1|4 days|4 days|Immediately|New Building||Balcony,Dishwasher,Doorman,Elevator,Garage,Laundry Room,On-site super,Outdoor Space,Parking,Pool,Storage Room,Terrace|x|||x|Low fee: 7.5%|
http://www.nakedapartments.com/apartment/1-Bedroom-Broadway-Queens-NY-11103-3YScraZj|40.7589047|-73.9182968|R,E,M|Steinway St|0.22|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9182968!2d40.7589047!1m3!2m2!1d-73.9182968!2d40.7589047!3e3|26|1br|Astoria|Queens|2000|2000|1|9 days|9 days|Immediately|||Dishwasher,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-45TH-ST-Queens-NY-11104-mZ3aI75|40.7440904|-73.9193379|7|46 St|0.09|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9193379!2d40.7440904!1m3!2m2!1d-73.9193379!2d40.7440904!3e3|27|1br|Sunnyside|Queens|1950|1950|1|19 days|19 days|Immediately|Elevator/Laundry Building|660|Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-31ST-ST-Queens-NY-11101-ntEjXMc|40.754262|-73.931063|N,Q|39 Av|0.15|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.931063!2d40.754262!1m3!2m2!1d-73.931063!2d40.754262!3e3|22|1br|Astoria|Queens|2299|2299|1|15 days|About 1 hour|Immediately|||Balcony,Dishwasher,Elevator,Garage,Laundry Room,Parking,Storage Room|x|||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-30TH-RD-Queens-NY-11102-17NHxFXB8|40.7675099|-73.9245977|N,Q|30 Av|0.22|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9245977!2d40.7675099!1m3!2m2!1d-73.9245977!2d40.7675099!3e3|27|1br|Astoria|Queens|2195|2195|1|11 days|About 1 hour|Immediately||850|Dishwasher,Elevator,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Prospect-PARK-SW-Brooklyn-NY-11215-6JE3ghMh|40.661049|-73.9796377|G,F|15 St - Prospect Park|0.05|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9796377!2d40.661049!1m3!2m2!1d-73.9796377!2d40.661049!3e3|32|1br|Windsor Terrace|Brooklyn|2174|2174|1|11 days|11 days|Immediately|||Furnished,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-West-27TH-ST-Queens-NY-10001-1975qsuhL|40.7448859|-73.9892392|R,N,Q|28 St|0.06|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9892392!2d40.7448859!1m3!2m2!1d-73.9892392!2d40.7448859!3e3|9|1br|Astoria|Queens|2200|2200|1|6 days|6 days|Immediately|Condo or Co-Op Building||Balcony,Dishwasher,Elevator,Laundry Room|x|||x|Low fee: 8.33%|
http://www.nakedapartments.com/apartment/1-Bedroom-East-25TH-ST-New-York-NY-10010-rxCGs23|40.7398412|-73.9816962|4,6,5|28 St|0.29|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9816962!2d40.7398412!1m3!2m2!1d-73.9816962!2d40.7398412!3e3|19|1br|Kips Bay|Manhattan|2200|2200|1|18 days|18 days|Immediately|||Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-2ND-AVE-New-York-NY-10028-4R49b1E|40.7751281|-73.9539532|4,6,5|86 St|0.32|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9539532!2d40.7751281!1m3!2m2!1d-73.9539532!2d40.7751281!3e3|21|1br|Upper East Side|Manhattan|2300|2300|1|8 days|1 day|Immediately|Elevator/Laundry Building||Dishwasher,Doorman,Elevator,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-35TH-ST-Queens-NY-11103-3VnjgzjW|40.766818|-73.917332|N,Q|Astoria Blvd|0.24|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.917332!2d40.766818!1m3!2m2!1d-73.917332!2d40.766818!3e3|29|1br|Astoria|Queens|1600|1600|1|7 days|7 days|Immediately|||Laundry Room,Storage Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-3RD-AVE-New-York-NY-10016-2OPSivf|40.7476155|-73.9766937|7|Grand Central - 42 St|0.27|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9766937!2d40.7476155!1m3!2m2!1d-73.9766937!2d40.7476155!3e3|18|1br|Murray Hill|Manhattan|2250|2250|1|14 days|14 days|Immediately|||Dishwasher,Elevator,Laundry Room|x|||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-East-32ND-ST-New-York-NY-10016-2wL67zf|40.7470519|-73.984666|4,6,5|33 St|0.19|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.984666!2d40.7470519!1m3!2m2!1d-73.984666!2d40.7470519!3e3|12|1br|Murray Hill|Manhattan|2225|2225|1|17 days|17 days|Immediately|||Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-89TH-ST-New-York-NY-10128-4TAN6vC|40.7804721|-73.9514203|4,6,5|86 St|0.03|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9514203!2d40.7804721!1m3!2m2!1d-73.9514203!2d40.7804721!3e3|19|1br|Upper East Side|Manhattan|1544|1544|1|9 days|9 days|Immediately|||Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Queens-BLVD-Queens-NY-11377-75rWEO1f|40.7425571|-73.9127545|7|52 St|0.11|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9127545!2d40.7425571!1m3!2m2!1d-73.9127545!2d40.7425571!3e3|25|1br|Woodside|Queens|2200|2200|1|3 days|3 days|Immediately|||Dishwasher,Doorman,Elevator,Laundry Room,On-site super,Parking|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-81STST-New-York-NY-19cHQDCgU|40.7143528|-74.0059731|R,N|City Hall|0.01|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-74.0059731!2d40.7143528!1m3!2m2!1d-74.0059731!2d40.7143528!3e3|29|1br|Upper East Side|Manhattan|2050|2050|1|15 days|15 days|Immediately|Walk-Up||Dishwasher,Fireplace,Laundry Room|x|||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-29TH-ST-Queens-NY-11102-3StRrCgr|40.7652785|-73.9247883|N,Q|Broadway|0.24|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9247883!2d40.7652785!1m3!2m2!1d-73.9247883!2d40.7652785!3e3|27|1br|Astoria|Queens|1695|1695|1|7 days|7 days|Immediately|Pre War||Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Queens-BLVD-Queens-NY-11377-77SxhZoJ|40.7412662|-73.9031194|7|Woodside - 61 St|0.03|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9031194!2d40.7412662!1m3!2m2!1d-73.9031194!2d40.7412662!3e3|30|1br|Woodside|Queens|1800|1800|1|3 days|3 days|Apr. 01, 2014|New Building||Dishwasher,Elevator,Garage,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Montague-ST-Brooklyn-NY-11201-15yq7imIm|40.695486|-73.997172|2,3|Clark St|0.31|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.997172!2d40.695486!1m3!2m2!1d-73.997172!2d40.695486!3e3|32|1br|Brooklyn Heights|Brooklyn|2295|2295|1|18 days|18 days|Immediately|Pre War||Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-83RD-ST-New-York-NY-10028-4RUVtsF|40.776343|-73.953531|4,6,5|86 St|0.26|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.953531!2d40.776343!1m3!2m2!1d-73.953531!2d40.776343!3e3|19|1br|Upper East Side|Manhattan|2195|2195|1|22 days|About 2 hours|Immediately|||Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Lexington-AVE-New-York-NY-10016-2Fsxlfi|40.746576|-73.979024|4,6,5|33 St|0.21|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.979024!2d40.746576!1m3!2m2!1d-73.979024!2d40.746576!3e3|17|1br|Murray Hill|Manhattan|2300|2300|1|23 days|23 days|Immediately|Elevator/Laundry Building||Elevator,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-40TH-ST-Queens-NY-11104-72lKKNV9|40.744862|-73.9240333|7|40 St|0.07|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9240333!2d40.744862!1m3!2m2!1d-73.9240333!2d40.744862!3e3|23|1br|Sunnyside|Queens|1900|1900|1|23 days|23 days|Immediately|Elevator/Laundry Building||Dishwasher,Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-20-West-77TH-ST-New-York-NY-10024-3iKcApk|40.7798576|-73.9747934|C,A,D,B|81 St - Museum of Natural History|0.21|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9747934!2d40.7798576!1m3!2m2!1d-73.9747934!2d40.7798576!3e3|11|1br|20 W 77th St|Upper West Side|2195|2195|1|12 days|12 days|Apr. 01, 2014|Elevator/Laundry Building||Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-145-West-80TH-ST-New-York-NY-10024-3BEJaRW|40.7832012|-73.9765078|1,2,3|79 St|0.24|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9765078!2d40.7832012!1m3!2m2!1d-73.9765078!2d40.7832012!3e3|13|1br|145 W 80th St|Upper West Side|2295|2295|1|16 days|16 days|Immediately|Brownstone||Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Queens-BLVD-Queens-NY-11377-18Svpy96d|40.7425571|-73.9127545|7|52 St|0.11|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9127545!2d40.7425571!1m3!2m2!1d-73.9127545!2d40.7425571!3e3|25|1br|Woodside|Queens|1950|1950|1|3 days|3 days|Immediately|||Dishwasher,Elevator,Laundry Room,On-site super,Parking|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-89TH-ST-New-York-NY-10028-4TyPZ2d|40.7806092847|-73.9516691822|4,6,5|86 St|0.28|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9516691822!2d40.7806092847!1m3!2m2!1d-73.9516691822!2d40.7806092847!3e3|18|1br|Upper East Side|Manhattan|2150|2150|1|22 days|22 days|Immediately|||Gym,Laundry Room|x||x|x||
http://www.nakedapartments.com/apartment/1-Bedroom-Queens-BLVD-Queens-NY-11104-3J1HqAbq|40.7431983|-73.9232554|7|40 St|0.07|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9232554!2d40.7431983!1m3!2m2!1d-73.9232554!2d40.7431983!3e3|23|1br|Sunnyside|Queens|1875|1875|1|19 days|19 days|Apr. 01, 2014|Condo or Co-Op Building||Dishwasher,Elevator,Garage,Laundry Room,On-site super,Outdoor Space,Parking,Storage Room,Terrace|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-151-West-78TH-ST-New-York-NY-10024-xQbaOMT|40.7821362|-73.9777728|1,2,3|79 St|0.19|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9777728!2d40.7821362!1m3!2m2!1d-73.9777728!2d40.7821362!3e3|17|1br|151 WEST 78TH STREET|Upper West Side|2300|2300|1|16 days|16 days|Apr. 01, 2014|Townhouse||Laundry Room|x|||x|Exclusive|
http://www.nakedapartments.com/apartment/1-Bedroom-2ND-AVE-New-York-NY-10021-4wycp86|40.767154|-73.959198|4,6,5|68 St - Hunter College|0.33|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.959198!2d40.767154!1m3!2m2!1d-73.959198!2d40.767154!3e3|16|1br|Upper East Side|Manhattan|2200|2200|1|27 days|About 4 hours|Apr. 15, 2014|Elevator Building||Elevator,In-Unit Laundry,Laundry Room,On-site super|x|x||x||
http://www.nakedapartments.com/apartment/1-Bedroom-222-East-84TH-ST-New-York-NY-10028-4S3kTwc|40.776786|-73.953838|4,6,5|86 St|0.22|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.953838!2d40.776786!1m3!2m2!1d-73.953838!2d40.776786!3e3|18|1br|222 E. 84th|Upper East Side|2100|2100|1|22 days|22 days|Immediately|Walk-Up||Laundry Room|x|||x||
